IDX,발화자,발화문,인텐트,상담번호,상담내순번
539137,s,"네, 교환할 수 있습니다.",교환|반품|환불_방법_요청,81893,2
539138,c,구매한 점포에서만 반품 및 교환 신청이 가능한가요?,교환|반품|환불_방법_요청,57698,1
539139,s,"네, 구매하신 점포에서만 이용 가능합니다.",교환|반품|환불_방법_요청,57698,2
539140,c,김치냉장고 어제 산 제품이 작동이 안 돼서 그러는데 교환 가능한가요?,교환|반품|환불_방법_요청,20681,1
539141,c,네 어제 구입하신 김치냉장고 교환 신청 접수할게요.,교환|반품|환불_방법_요청,20681,2
539142,c,노트북 키보드가 고장난 것 같은데 교환 좀 해주실 수 있으신가요?,교환|반품|환불_방법_요청,78907,1
539143,s,"네, 새 노트북으로 바로 바꿔드릴게요.",교환|반품|환불_방법_요청,78907,2
539144,c,구매하고 일주일 지난 것 도 반품 가능한가요?,교환|반품|환불_방법_요청,78917,1
539145,s,"네, 일주일 지나도 반품 도와드리고 있어요.",교환|반품|환불_방법_요청,78917,2
539146,c,드라이기 흠집 있는데 환불받을 수 있나요?,교환|반품|환불_방법_요청,14984,1
539147,c,네. 흠집 있는 상품은 환불 가능합니다.,교환|반품|환불_방법_요청,14984,2
539148,c,"열흘 전에 휴대폰 사 갔는데, 반품돼요?",교환|반품|환불_방법_요청,572,1
539149,c,"죄송하지만, 구매일로부터 7일 이내의 휴대폰만 반품 가능합니다.",교환|반품|환불_방법_요청,572,2
539150,c,갤럭시 버즈 라이브 음량조절이 안 되는데 환불해 주세요.,교환|반품|환불_방법_요청,3625,1
539151,c,"네, 갤럭시 버즈 라이브 환불 도와드리겠습니다.",교환|반품|환불_방법_요청,3625,2
539152,c,이 제품 컬러교환 좀 부탁드려요.,교환|반품|환불_방법_요청,39179,1
539153,c,"네, 교환해드리겠습니다. ",교환|반품|환불_방법_요청,39179,2
539154,c,아까 여기서 산 키보드 모서리에 흠집이 있는데 교환해주실 수 있어요?,교환|반품|환불_방법_요청,17044,1
539155,c,"네, 키보드 흠집 있는 건 교환해드립니다.",교환|반품|환불_방법_요청,17044,2
539156,c,노트북 포장만 뜯고 안썼는데 반품할 수 있나요?,교환|반품|환불_방법_요청,9890,1
539157,c,언제 구매하셨는지 확인해 드릴게요.,교환|반품|환불_방법_요청,9890,2
539158,c,온풍기 반품하고 싶은데요.,교환|반품|환불_방법_요청,18634,1
539159,c,"네, 온풍기 반품 도와드리겠습니다. ",교환|반품|환불_방법_요청,18634,2
539160,c,구입한 김치냉장고에 흠집이 있는데 교환 되는지요.,교환|반품|환불_방법_요청,30789,1
539161,c,네 구입하신 김치냉장고 흠집으로 교환 가능해요.,교환|반품|환불_방법_요청,30789,2
539162,c,반품은 택배로 보내도 될까요?,교환|반품|환불_방법_요청,39019,1
539163,c,"네, 택배로 보내셔도 됩니다. ",교환|반품|환불_방법_요청,39019,2
539164,c,제품불량으로 교환하면서 다른 색상 제품으로 바꿔도 되나요?,교환|반품|환불_방법_요청,16922,1
539165,c,"아뇨, 불량으로 교환하시는 경우 동일한 제품으로만 교환 가능합니다.",교환|반품|환불_방법_요청,16922,2
539166,c,에어랩 반품할건데 정품박스 말고 딴데 넣어도 되죠?,교환|반품|환불_방법_요청,9168,1
539167,c,"아니요, 정품박스에 넣어주셔야만 반품처리가 됩니다.",교환|반품|환불_방법_요청,9168,2
539168,c,압력밥솥에 LED가 인식을 못하는데 반품처리해주세요.,교환|반품|환불_방법_요청,31620,1
539169,c,네. 반품 처리 안내해드리겠습니다.,교환|반품|환불_방법_요청,31620,2
539170,c,어제 산 김치냉장고가 작동 안 돼서 그러는데 교환이 가능할까요?,교환|반품|환불_방법_요청,20684,1
539171,c,네 구입하신 김치냉장고 교환이 가능합니다.,교환|반품|환불_방법_요청,20684,2
539172,c,설치되어 있는 세탁기를 반품해도 돼요?,교환|반품|환불_방법_요청,47093,1
539173,c,"아니요, 설치된 세탁기는 반품하실 수 없습니다.",교환|반품|환불_방법_요청,47093,2
539174,c,온라인으로 제습기 샀는데 이 매장에서 반품 받아주시나요?,교환|반품|환불_방법_요청,14003,1
539175,c,"아니요, 온라인 구매 건은 온라인을 통해서 반품해주세요.",교환|반품|환불_방법_요청,14003,2
539176,c,에어랩 반품하고 싶은데 아무박스에 담아 보내도 되죠?,교환|반품|환불_방법_요청,9167,1
539177,c,"아니요, 정품 박스에 담아서 보내주셔야 반품 가능합니다.",교환|반품|환불_방법_요청,9167,2
539178,c,왼쪽 소리가 하나도 안 들리는데 환불 가능한가요?,교환|반품|환불_방법_요청,111389,1
539179,s,반품 신청으로 확인되시며 입고되면 문제 증상 확인 후 처리 진행해 드리겠습니다.,교환|반품|환불_방법_요청,111389,2
539180,c,"이 가죽케이스 한 시간 전에 샀는데, 찢어진 부분이 있어서 교환을 신청하려구요.",교환|반품|환불_방법_요청,56168,1
539181,c,"네, 그러면 같은 제품으로 바로 가져다드릴게요.",교환|반품|환불_방법_요청,56168,2
539182,c,어제 모니터를 구매했는데 켜지질 않아서 다른 제품으로 교환 가능한지 알려주세요.,교환|반품|환불_방법_요청,20978,1
539183,c,네. 모니터 제품 이상 없는지 먼저 확인을 해보고 교환 처리 해드릴게요.,교환|반품|환불_방법_요청,20978,2
539184,c,"전기팬을 구매했는데, 환불 할 수 있는지 궁금합니다.",교환|반품|환불_방법_요청,77963,1
539185,s,영수증을 보여주시면 환불처리 도와 드릴게요.,교환|반품|환불_방법_요청,77963,2
539186,c,다이슨 에어랩 반품하고 싶은데 정품박스 없어도 되나요?,교환|반품|환불_방법_요청,9157,1
539187,c,정품박스 분실 또는 훼손 시 반품이 불가능합니다.,교환|반품|환불_방법_요청,9157,2
539188,c,마우스 환불 계좌 다른 걸로 바꿀게요.,교환|반품|환불_방법_요청,17060,1
539189,c,"네, 마우스 환불 계좌 다른 걸로 불러주세요.",교환|반품|환불_방법_요청,17060,2
539190,c,산지 일주일 됐는데 컬러 교환할 수 있어요?,교환|반품|환불_방법_요청,39178,1
539191,c,확인하고 교환해드릴게요.,교환|반품|환불_방법_요청,39178,2
539192,c,모니터가 배송중에 깨진거 같은데 교환 해주시는거죠?,교환|반품|환불_방법_요청,21652,1
539193,c,"네, 제품 회수 후 교환절차 밟도록 도와드릴게요.",교환|반품|환불_방법_요청,21652,2
539194,c,"마사지기 전원 연결해도 작동이 안 되는데, 반품되죠?",교환|반품|환불_방법_요청,431,1
539195,c,"네, 구매 영수증과 마사지기 컨디션 확인 후에 반품 도와드리겠습니다.",교환|반품|환불_방법_요청,431,2
539196,c,김치냉장고 어제 받았는데 작동이 안 돼서 교환하고 싶어요.,교환|반품|환불_방법_요청,20714,1
539197,c,네 구입하신 김치냉장고 교환 접수했습니다.,교환|반품|환불_방법_요청,20714,2
539198,c,공기청정기 필터가 파손되어 있는데 다른거로 바꿔줄수 있죠?,교환|반품|환불_방법_요청,11174,1
539199,c,"네, 새 제품으로 바로 교환해드리겠습니다.",교환|반품|환불_방법_요청,11174,2
539200,c,구매한 지 일주일 지난 거 교환도 가능한가요?,교환|반품|환불_방법_요청,9401,1
539201,c,"네, 일주일 지난 상품 교환 가능하세요.",교환|반품|환불_방법_요청,9401,2
539202,c,마우스불량인 것 같은데 교환이 되는지 확인 부탁드려요.,교환|반품|환불_방법_요청,78909,1
539203,s,다른 마우스로 바로 바꿔드릴게요.,교환|반품|환불_방법_요청,78909,2
539204,c,어제 산 김치냉장고가 작동 안 되는데 교환 신청 가능한지요.,교환|반품|환불_방법_요청,20679,1
539205,c,네 어제 구입하신 김치냉장고 교환 신청 가능합니다.,교환|반품|환불_방법_요청,20679,2
539206,c,교환 요청합니다 박스는 다러렸는데 어떡하죠?,교환|반품|환불_방법_요청,412312,1
539207,s,교환/환불 처리는 고객님께서 직접 구매 사이트 통해 진행해주셔야 하는 점 양해 부탁드리며 업체 측으로 발송 시 불량 사유/성함 /구매 사이트 적어서 발송해 주시면 업체 입고 한 후에 확인 뒤 처리도와 드리겠습니다.,교환|반품|환불_방법_요청,412312,2
539208,c,키보드를 어제 구매했는데 작동이 안되는 것 같아서 환불하고자 합니다.,교환|반품|환불_방법_요청,20968,1
539209,c,네. 키보드 제품 작동 여부 확인 후 환불 처리 도와드리도록 하겠습니다.,교환|반품|환불_방법_요청,20968,2
539210,c,환불해주세요 물건 어디로 보내면 될까요?,교환|반품|환불_방법_요청,388253,1
539211,s,택배기사님께서 수거하러 가실 겁니다. 제품 박스에 넣으셔서 전달해주시면 저희가 확인 후 환불 조치해 드리겠습니다.,교환|반품|환불_방법_요청,388253,2
539212,c,다리미 스팀이 안 나와서 교환하려고 합니다만.,교환|반품|환불_방법_요청,2951,1
539213,c,"네, 매장에 오시면 교환 도와드리겠습니다.",교환|반품|환불_방법_요청,2951,2
539214,c,어제 배송시킨 식기세척기 색상이 잘못 와서 그러는데 교환해주시겠어요?,교환|반품|환불_방법_요청,69371,1
539215,s,"네, 배송 확인 후 색상 재고 파악하고 교환 도와드리겠습니다.",교환|반품|환불_방법_요청,69371,2
539216,c,"인터넷으로 정수기 반품이 안 되는데, 전화로 반품 신청 좀 할게요.",교환|반품|환불_방법_요청,12382,1
539217,c,"네, 그러면 반품 진행해드리겠습니다.",교환|반품|환불_방법_요청,12382,2
539218,c,구매한지 일주일 정도 된 루맥스스탠드를 환불 요청해도 괜찮아요?,교환|반품|환불_방법_요청,82883,1
539219,s,"네, 구매한지 2주일 안에 환불 요청하시면, 요청이 바로 처리됩니다.",교환|반품|환불_방법_요청,82883,2
539220,c,다른 매장에서 산 헤어드라이기 이 매장에서 교환가능한가요?,교환|반품|환불_방법_요청,9380,1
539221,c,"네, 헤어드라이기 저희 매장에서 교환가능하십니다.",교환|반품|환불_방법_요청,9380,2
539222,c,"며칠 전에 정수기를 샀는데, 잘 안 쓸 것 같아서 환불을 원합니다.",교환|반품|환불_방법_요청,71403,1
539223,s,그러면 환불 절차 안내 도와드리겠습니다.,교환|반품|환불_방법_요청,71403,2
539224,c,온라인으로 제습기 샀는데 이 매장에서 반품 가능한가요?,교환|반품|환불_방법_요청,72953,1
539225,s,"아니요, 온라인 구매 건은 온라인을 통해서만 반품 가능합니다.",교환|반품|환불_방법_요청,72953,2
539226,c,어제 사서 뜯은 태블릿이 마음에 안들어요 환불해 주세요.,교환|반품|환불_방법_요청,10512,1
539227,c,개봉된 제품의 교환 및 환불은 진행이 되지 않습니다.,교환|반품|환불_방법_요청,10512,2
539228,c,혹시 에어랩 박스가 없어도 반품될까요?,교환|반품|환불_방법_요청,78735,1
539229,s,에어랩 박스를 훼손 또는 분실하시면 반품은 어렵습니다.,교환|반품|환불_방법_요청,78735,2
539230,c,모니터 크기 바꾸는 건 교환 가능한가요?,교환|반품|환불_방법_요청,14040,1
539231,c,"네, 모니터 사이즈 바꾸는 교환 가능합니다.",교환|반품|환불_방법_요청,14040,2
539232,c,냉장고 문이 흔들립니다. 교환 받을 수 있나요?,교환|반품|환불_방법_요청,11429,1
539233,c,네 냉장고 교환 가능하십니다.,교환|반품|환불_방법_요청,11429,2
539234,c,써큘레이터 반품하고 싶은데 택배로 반품 진행해도 되나요?,교환|반품|환불_방법_요청,63293,1
539235,s,"아니요, 써큘레이터 반품 접수는 매장에 방문하셔서 해주셔야 합니다.",교환|반품|환불_방법_요청,63293,2
539236,c,이 더마마스크 쓰고 피부에 부작용 생겼는데 환불해주시죠.,교환|반품|환불_방법_요청,48290,1
539237,c,죄송하지만 환불은 불가능합니다.,교환|반품|환불_방법_요청,48290,2
539238,c,일주일 전에 드라이기를 구매했는데 반품 할 수 있나요?,교환|반품|환불_방법_요청,38557,1
539239,c,"네, 영수증도 같이 가져오세요.",교환|반품|환불_방법_요청,38557,2
539240,c,어제 구매한 전기제모기가 갑자기 먹통인데 다른 제품으로 교환 되죠?,교환|반품|환불_방법_요청,77301,1
539241,s,"네, 전기제모기 다른 제품으로 교환 가능합니다.",교환|반품|환불_방법_요청,77301,2
539242,c,어제 구입한 김치냉장고가 작동이 안 되는데 교환이 가능할까요?,교환|반품|환불_방법_요청,20666,1
539243,c,네 김치냉장고 교환해 드리겠습니다.,교환|반품|환불_방법_요청,20666,2
539244,c,영수증 없이 교환 받을 수 있는 건가요?,교환|반품|환불_방법_요청,36828,1
539245,c,"네, 영수증 없이도 교환 받으실 수 있어요.",교환|반품|환불_방법_요청,36828,2
539246,c,냉장고 안에 칸막이가 깨져서 왔는데 이것만 교환해 줄 수 있어요?,교환|반품|환불_방법_요청,17381,1
539247,c,"네, 칸막이만 새로 보내드릴게요.",교환|반품|환불_방법_요청,17381,2
539248,c,맞교환 불가는 제품만 받는 건가요?,교환|반품|환불_방법_요청,190295,1
539249,s,맞교환 불가는 충전이 주문이 안 되십니다.,교환|반품|환불_방법_요청,190295,2
